编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"5230","121-JLID00-277","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","老诸家乳膏30g","","通货","日化品","详情","30g","252","252","0.0001570231","0","0","6.00","0.35","0.42","6.77","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.04Lazada：25.04","2.00","","颈椎霜，Obat benjolan di leher 腰霜 Lumbar Cream","颈椎","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-23 10:54:08","2025-06-10 16:06:32","undefined","undefined","undefined"
"5168","121-JLID00-147","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","黎芙莎海藻洗发露500ml","","通货","日化品","详情","500ml","40/36","40","0.0013","0","0","3.50","0.82","3.45","7.77","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.74Lazada：25.74","2.00","Shopee套餐：黎芙莎系列特殊买赠套餐，可赠送沐浴露/洗发水 - 买二赠一套餐规则： 黎芙莎沐浴露可送一个洗发水，也可送沐浴露，2选1 买三赠二套餐规则： 三瓶黎芙莎沐浴露，可送黎芙莎洗发水，也可送沐浴露 注： 买赠套餐的”买“中，不能混合不同产品，只有”赠“可以混合原产品或同系列产品； 此套餐组合依旧可以放在满赠芦荟胶活动中； 不同产品组合套餐不适用于以上特殊买赠规则。 相关SKU如下： 121-JLID00-148黎芙莎海盐沐浴露500ml ，121-JLID00-147 黎芙莎海藻洗发露500ml","控油洗发水，Oil Control Shampoo 去屑洗发水，Anti-Dandruff Shampoo黑发洗发水，Black Hair Shampoo 防脱发洗发水Anti-Hair Loss Shampoo 海盐洗发水 Shampo Garam Laut","去屑止痒，控油，头发护理","暂无产品素材","正常备货","","否","undefined","95","显示","undefined","2024-07-23 10:54:08","2025-06-10 16:06:32","undefined","undefined","undefined"
"5082","121-JLID00-11","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","QIANSOTO腋窝亮肤霜","","通货","日化品","详情","60g/ml","192","192","0.00050466728971963","0","0","6.00","0.35","1.34","7.69","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：21.57Lazada：21.57","2.00","","腋窝美白霜，Krim Pemutih Ketiak 腋下霜，Krim Ketiak, 私处霜，Krim Missv 私处美白霜 Krim Pemutih Missv","美白，部位美白","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-23 10:54:08","2025-06-10 16:06:32","undefined","undefined","undefined"
"5073","121-JLID00-199","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","【蒂诗颜】烟酰胺美白祛斑精华液100ml","","通货","日化品","详情","100ml","72","72","0.0005915","0","0","2.60","0.55","1.57","4.72","4.00","Shopee：73000.00Lazada：73000.00","Shopee：63000.00Lazada：63000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：20.29Lazada：20.29","2.00","","烟酰胺美白精华液，Niacinamide Whitening Serum祛斑精华液Serum Penghilang Bintik","平衡水油，补水保湿，收缩毛孔；美国进口烟酰胺，维生素C加持，改善暗沉","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-23 10:54:08","2025-06-10 16:06:32","undefined","undefined","undefined"
"5035","121-JLID00-352","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","CCBOX胶态硫痘肌精华液15ml","","通货","日化品","详情","15ml","200","200","0.000443716","0","0","3.00","0.45","1.18","4.63","4.00","Shopee：82000.00Lazada：82000.00","Shopee：72000.00Lazada：72000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.21Lazada：24.21","2.00","","祛痘精华液，Serum Jerawat祛痘凝胶, Gel Jerawat","胶态硫舒缓祛痘","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-23 10:54:08","2025-06-10 16:06:32","undefined","undefined","undefined"
"5029","121-JLID00-351","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","头痛缓解乳膏20g","","通货","日化品","详情","20g","400","400","0.0002665845","0","0","3.30","0.80","0.71","4.81","4.00","Shopee：84000.00Lazada：84000.00","Shopee：74000.00Lazada：74000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.88Lazada：24.88","2.00","","头痛缓解乳膏Salep Pereda Sakit Kepala","亚健康护理乳膏，加班族，穴位按摩","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-23 10:54:08","2025-06-10 16:06:32","undefined","undefined","undefined"
"5020","121-JLID00-419","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","脂肪康保健膏","","通货","日化品","详情","30g","200","200","0.0001769625","0","0","6.00","0.40","0.47","6.87","4.00","Shopee：103000.00Lazada：103000.00","Shopee：93000.00Lazada：93000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：30.89Lazada：30.89","2.00","","脂肪瘤霜 Cream Lipoma","脂肪瘤","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-18 15:03:13","2025-06-10 16:06:32","undefined","undefined","undefined"
"5019","121-JLID00-412","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","甲状腺型软膏","","通货","日化品","详情","20g","300","300","0.00020475","0","0","4.00","0.60","0.54","5.14","4.00","Shopee：94000.00Lazada：94000.00","Shopee：84000.00Lazada：84000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.79Lazada：28.79","2.00","","甲状腺霜，Krim Tiroid 肿块霜 Krim Benjolan Kulit","甲状腺","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-18 15:03:13","2025-06-10 16:06:32","undefined","undefined","undefined"
"5006","121-JLID00-427","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","硫磺软膏","","通货","日化品","详情","20g","无固定","0","0.0001625","0","0","3.50","0.35","0.43","4.28","4.00","Shopee：94000.00Lazada：94000.00","Shopee：84000.00Lazada：84000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.65Lazada：29.65","2.00","","止痒霜，krim anti gatal 硫磺止痒霜 Krim Anti Gatal Belerang","止痒","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-16 17:18:53","2025-06-10 16:06:32","undefined","undefined","undefined"
"5005","697JLYF006611","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE美乳霜100g","","自主品牌","日化品","自主品牌","100g","96","10000","0.000621075","0","0","6.17","0.30","1.65","8.12","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：23.69Lazada：23.69","2.00","","美乳霜，Krim Kecantikan Payudara胸部塑形霜Krim Kecantikan Payudara","胸部护理，胸部塑形，胸部增大，胸下垂，产后胸部复原","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-16 17:18:53","2025-06-10 16:06:32","undefined","undefined","undefined"
"4970","121-JLID00-417","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","湿诊膏30g","","通货","日化品","详情","30g/盒","200","200","0.000280488","0","0","6.00","0.90","0.74","7.64","4.00","Shopee：103000.00Lazada：103000.00","Shopee：93000.00Lazada：93000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：30.12Lazada：30.12","2.00","","湿疹霜，cream eksim 牛皮霜，cream eksim 止痒霜 Krim Anti Gatal","皮肤护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4969","121-JLID00-426","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","百草肤痒清乳霜","","通货","日化品","详情","25克","200","200","0.00041769","0","0","2.12","0.55","1.11","3.78","4.00","Shopee：95000.00Lazada：95000.00","Shopee：85000.00Lazada：85000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：30.58Lazada：30.58","2.00","","止痒霜，krim anti gatal 植物止痒霜，Krim Anti Gatal Herbal 牛皮鲜霜，Krim Psoriasis 湿疹霜krim eksim","止痒","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4968","121-JLID00-434","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","KORMESIC草本孕肚膏120g","","通货","日化品","详情","120g","96","96","0.00058426875","0","0","1.90","0.32","1.55","3.77","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：32.29Lazada：32.29","2.00","","去疤霜，Krim Penghilang Bekas Luka 草本去疤霜，Krim Herbal Penghilang Bekas Luka 妊娠纹霜 ，cream stretch mark","疤痕，妊娠纹","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4967","121-JLID00-433","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","凝胶40g","","通货","日化品","详情","40g","144","144","0.00032175","0","0","1.20","0.30","0.85","2.35","4.00","Shopee：96000.00Lazada：96000.00","Shopee：86000.00Lazada：86000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：32.44Lazada：32.44","2.00","","疤痕修复凝胶，Gel Bekas Luka 疤痕霜，Krim Penghilang Bekas Luka 烫伤霜 Krim Bekas koreng","疤痕","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4966","121-JLID00-424","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","毛囊清洁霜","","通货","日化品","详情","30g","200","200","0.0002106","0","0","5.50","0.30","0.56","6.36","4.00","Shopee：95000.00Lazada：95000.00","Shopee：85000.00Lazada：85000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28Lazada：28","2.00","","止痒霜，krim anti gatal 植物止痒霜，Krim Anti Gatal Herbal 牛皮鲜霜，Krim Psoriasis 湿疹霜krim eksim 毛囊清洁霜 krim koreng kepala","止痒，毛囊","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4965","121-JLID00-425","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Sumifun泰国草本止痒膏","","通货","日化品","详情","20g","400","400","0.00020475","0","0","2.60","0.80","0.54","3.94","4.00","Shopee：92000.00Lazada：92000.00","Shopee：82000.00Lazada：82000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.15Lazada：29.15","2.00","","止痒霜，krim anti gatal 植物止痒霜，Krim Anti Gatal Herbal 牛皮鲜霜，Krim Psoriasis 湿疹霜krim eksim","止痒","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4964","121-JLID00-440","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","疤痕凝胶妊娠纹剖腹产疤痕膏","","通货","日化品","详情","50ml","192","192","0.0001990625","0","0","4.20","0.70","0.53","5.43","4.00","Shopee：84000.00Lazada：84000.00","Shopee：74000.00Lazada：74000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.26Lazada：24.26","2.00","","妊娠纹霜，cream stretch mark 妈妈皮肤护理霜，cream stretch mark 疤痕霜 cream Bekas luka","妊娠纹，疤痕","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4963","121-JLID00-418","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","川井弘岩汗疱康抑菌膏30g","","通货","日化品","详情","30g","200","200","0.0001769625","0","0","6.50","0.90","0.47","7.87","4.00","Shopee：103000.00Lazada：103000.00","Shopee：93000.00Lazada：93000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.89Lazada：29.89","2.00","","抗菌霜，krim antibakteri 止痒霜，Krim Anti Gatal.湿疹霜 cream eksim","皮肤护理，止痒","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4962","121-JLID00-428","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","全英文褥疮保健膏","","通货","日化品","详情","30g","200","200","0.0001769625","0","0","7.00","0.30","0.47","7.77","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.29Lazada：28.29","2.00","","褥疮膏，Krim diabetes 皮肤护理霜 Krim diabetes kulit","褥疮","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4961","121-JLID00-429","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","迪悦朵美白祛斑霜","","通货","日化品","详情","50g","216","216","0.000234","0","0","2.50","0.70","0.62","3.82","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.99Lazada：27.99","2.00","","美白霜，Krim Pemutih 面部美白霜 Krim Pemutih Wajah","面部护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4960","121-JLID00-410","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","雪柔雅祛痘滚珠","","通货","日化品","详情","10ml","160","160","0.000117","0","0","4.23","0.35","0.31","4.89","4.00","Shopee：90000.00Lazada：90000.00","Shopee：80000.00Lazada：80000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.35Lazada：27.35","2.00","","祛痘精华液 Serum Anti Jerawat","祛痘","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4959","121-JLID00-439","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","美丽疤痕灵膏蛇油膏","","通货","日化品","详情","60g","300","300","0.0004095","0","0","4.80","0.30","1.09","6.19","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.87Lazada：29.87","2.00","","妊娠纹霜，cream stretch mark 妈妈皮肤护理霜，cream stretch mark 疤痕霜 cream Bekas luka","妊娠纹，疤痕","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4958","121-JLID00-446","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","褥疮保健膏","","通货","日化品","详情","30g","200","200","0.000196625","0","0","5.50","0.60","0.52","6.62","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.44Lazada：29.44","2.00","","褥疮膏 Krim diabetes","褥疮","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
